mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_date	subject_source_version	cnt
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25118	Synovectomy, extensor tendon sheath, wrist, single compartment	skos:exactMatch	OMOP:2104101	Synovectomy, extensor tendon sheath, wrist, single compartment	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25119	Synovectomy, extensor tendon sheath, wrist, single compartment; with resection of distal ulna	skos:exactMatch	OMOP:2104112	Synovectomy, extensor tendon sheath, wrist, single compartment; with resection of distal ulna	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25120	Excision or curettage of bone cyst or benign tumor of radius or ulna (excluding head or neck of radius and olecranon process)	skos:exactMatch	OMOP:2104113	Excision or curettage of bone cyst or benign tumor of radius or ulna (excluding head or neck of radius and olecranon process)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25210	Carpectomy; 1 bone	skos:exactMatch	OMOP:2104133	Carpectomy; 1 bone	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25215	Carpectomy; all bones of proximal row	skos:exactMatch	OMOP:2104134	Carpectomy; all bones of proximal row	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25337	Reconstruction for stabilization of unstable distal ulna or distal radioulnar joint, secondary by soft tissue stabilization (eg, tendon transfer, tendon graft or weave, or tenodesis) with or without open reduction of distal radioulnar joint	skos:exactMatch	OMOP:2104181	Reconstruction for stabilization of unstable distal ulna or distal radioulnar joint, secondary by soft tissue stabilization (eg, tendon transfer, tendon graft or weave, or tenodesis) with or without open reduction of distal radioulnar joint	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25355	Osteotomy, radius; middle or proximal third	skos:exactMatch	OMOP:2104193	Osteotomy, radius; middle or proximal third	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25420	Repair of nonunion or malunion, radius AND ulna; with autograft (includes obtaining graft)	skos:exactMatch	OMOP:2104216	Repair of nonunion or malunion, radius AND ulna; with autograft (includes obtaining graft)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25490	Prophylactic treatment (nailing, pinning, plating or wiring) with or without methylmethacrylate; radius	skos:exactMatch	OMOP:2104252	Prophylactic treatment (nailing, pinning, plating or wiring) with or without methylmethacrylate; radius	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25606	Percutaneous skeletal fixation of distal radial fracture or epiphyseal separation	skos:exactMatch	OMOP:2104280	Percutaneous skeletal fixation of distal radial fracture or epiphyseal separation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25635	Closed treatment of carpal bone fracture (excluding carpal scaphoid [navicular]); with manipulation, each bone	skos:exactMatch	OMOP:2104300	Closed treatment of carpal bone fracture (excluding carpal scaphoid [navicular]); with manipulation, each bone	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25651	Percutaneous skeletal fixation of ulnar styloid fracture	skos:exactMatch	OMOP:2104313	Percutaneous skeletal fixation of ulnar styloid fracture	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25676	Open treatment of distal radioulnar dislocation, acute or chronic	skos:exactMatch	OMOP:2104319	Open treatment of distal radioulnar dislocation, acute or chronic	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25800	Arthrodesis, wrist; complete, without bone graft (includes radiocarpal and/or intercarpal and/or carpometacarpal joints)	skos:exactMatch	OMOP:2104334	Arthrodesis, wrist; complete, without bone graft (includes radiocarpal and/or intercarpal and/or carpometacarpal joints)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25810	Arthrodesis, wrist; with iliac or other autograft (includes obtaining graft)	skos:exactMatch	OMOP:2104336	Arthrodesis, wrist; with iliac or other autograft (includes obtaining graft)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25825	Arthrodesis, wrist; with autograft (includes obtaining graft)	skos:exactMatch	OMOP:2104338	Arthrodesis, wrist; with autograft (includes obtaining graft)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25830	Arthrodesis, distal radioulnar joint with segmental resection of ulna, with or without bone graft (eg, Sauve-Kapandji procedure)	skos:exactMatch	OMOP:2104339	Arthrodesis, distal radioulnar joint with segmental resection of ulna, with or without bone graft (eg, Sauve-Kapandji procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26011	Drainage of finger abscess; complicated (eg, felon)	skos:exactMatch	OMOP:2104374	Drainage of finger abscess; complicated (eg, felon)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26025	Drainage of palmar bursa; single, bursa	skos:exactMatch	OMOP:2104376	Drainage of palmar bursa; single, bursa	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26045	Fasciotomy, palmar (eg, Dupuytren's contracture); open, partial	skos:exactMatch	OMOP:2104392	Fasciotomy, palmar (eg, Dupuytren's contracture); open, partial	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26110	Arthrotomy with biopsy; interphalangeal joint, each	skos:exactMatch	OMOP:2104400	Arthrotomy with biopsy; interphalangeal joint, each	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26113	Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); 1.5 cm or greater	skos:exactMatch	OMOP:40756978	Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); 1.5 cm or greater	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26116	Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); less than 1.5 cm	skos:exactMatch	OMOP:2104412	Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); less than 1.5 cm	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26121	Fasciectomy, palm only, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft)	skos:exactMatch	OMOP:2104414	Fasciectomy, palm only, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26140	Synovectomy, proximal interphalangeal joint, including extensor reconstruction, each interphalangeal joint	skos:exactMatch	OMOP:2104419	Synovectomy, proximal interphalangeal joint, including extensor reconstruction, each interphalangeal joint	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26160	Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or ganglion), hand or finger	skos:exactMatch	OMOP:2104421	Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or ganglion), hand or finger	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26210	Excision or curettage of bone cyst or benign tumor of proximal, middle, or distal phalanx of finger	skos:exactMatch	OMOP:2104437	Excision or curettage of bone cyst or benign tumor of proximal, middle, or distal phalanx of finger	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	26236	Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteomyelitis); distal phalanx of finger	skos:exactMatch	OMOP:2104441	Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteomyelitis); distal phalanx of finger	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27235	Percutaneous skeletal fixation of femoral fracture, proximal end, neck	skos:exactMatch	OMOP:2104913	Percutaneous skeletal fixation of femoral fracture, proximal end, neck	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27236	Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement	skos:exactMatch	OMOP:2104914	Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27252	Closed treatment of hip dislocation, traumatic; requiring anesthesia	skos:exactMatch	OMOP:2104932	Closed treatment of hip dislocation, traumatic; requiring anesthesia	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27275	Manipulation, hip joint, requiring general anesthesia	skos:exactMatch	OMOP:2104944	Manipulation, hip joint, requiring general anesthesia	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27301	Incision and drainage, deep abscess, bursa, or hematoma, thigh or knee region	skos:exactMatch	OMOP:2104962	Incision and drainage, deep abscess, bursa, or hematoma, thigh or knee region	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27329	Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; less than 5 cm	skos:exactMatch	OMOP:2104986	Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; less than 5 cm	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27331	Arthrotomy, knee; including joint exploration, biopsy, or removal of loose or foreign bodies	skos:exactMatch	OMOP:2104988	Arthrotomy, knee; including joint exploration, biopsy, or removal of loose or foreign bodies	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27332	Arthrotomy, with excision of semilunar cartilage (meniscectomy) knee; medial OR lateral	skos:exactMatch	OMOP:2104989	Arthrotomy, with excision of semilunar cartilage (meniscectomy) knee; medial OR lateral	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27335	Arthrotomy, with synovectomy, knee; anterior AND posterior including popliteal area	skos:exactMatch	OMOP:2105002	Arthrotomy, with synovectomy, knee; anterior AND posterior including popliteal area	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27364	Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; 5 cm or greater	skos:exactMatch	OMOP:40756906	Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; 5 cm or greater	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27386	Suture of quadriceps or hamstring muscle rupture; secondary reconstruction, including fascial or tendon graft	skos:exactMatch	OMOP:2105028	Suture of quadriceps or hamstring muscle rupture; secondary reconstruction, including fascial or tendon graft	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27407	Repair, primary, torn ligament and/or capsule, knee; cruciate	skos:exactMatch	OMOP:2105050	Repair, primary, torn ligament and/or capsule, knee; cruciate	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27422	Reconstruction of dislocating patella; with extensor realignment and/or muscle advancement or release (eg, Campbell, Goldwaite type procedure)	skos:exactMatch	OMOP:2105067	Reconstruction of dislocating patella; with extensor realignment and/or muscle advancement or release (eg, Campbell, Goldwaite type procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27437	Arthroplasty, patella; without prosthesis	skos:exactMatch	OMOP:2105085	Arthroplasty, patella; without prosthesis	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27442	Arthroplasty, femoral condyles or tibial plateau(s), knee	skos:exactMatch	OMOP:2105089	Arthroplasty, femoral condyles or tibial plateau(s), knee	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27470	Repair, nonunion or malunion, femur, distal to head and neck; without graft (eg, compression technique)	skos:exactMatch	OMOP:2105122	Repair, nonunion or malunion, femur, distal to head and neck; without graft (eg, compression technique)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27472	Repair, nonunion or malunion, femur, distal to head and neck; with iliac or other autogenous bone graft (includes obtaining graft)	skos:exactMatch	OMOP:2105123	Repair, nonunion or malunion, femur, distal to head and neck; with iliac or other autogenous bone graft (includes obtaining graft)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27496	Decompression fasciotomy, thigh and/or knee, 1 compartment (flexor or extensor or adductor)	skos:exactMatch	OMOP:2105142	Decompression fasciotomy, thigh and/or knee, 1 compartment (flexor or extensor or adductor)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27497	Decompression fasciotomy, thigh and/or knee, 1 compartment (flexor or extensor or adductor); with debridement of nonviable muscle and/or nerve	skos:exactMatch	OMOP:2105143	Decompression fasciotomy, thigh and/or knee, 1 compartment (flexor or extensor or adductor); with debridement of nonviable muscle and/or nerve	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27536	Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without internal fixation	skos:exactMatch	OMOP:2105186	Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without internal fixation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27540	Open treatment of intercondylar spine(s) and/or tuberosity fracture(s) of the knee, includes internal fixation, when performed	skos:exactMatch	OMOP:2105188	Open treatment of intercondylar spine(s) and/or tuberosity fracture(s) of the knee, includes internal fixation, when performed	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27601	Decompression fasciotomy, leg; posterior compartment(s) only	skos:exactMatch	OMOP:2105227	Decompression fasciotomy, leg; posterior compartment(s) only	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27619	Excision, tumor, soft tissue of leg or ankle area, subfascial (eg, intramuscular); less than 5 cm	skos:exactMatch	OMOP:2105250	Excision, tumor, soft tissue of leg or ankle area, subfascial (eg, intramuscular); less than 5 cm	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27632	Excision, tumor, soft tissue of leg or ankle area, subcutaneous; 3 cm or greater	skos:exactMatch	OMOP:40756822	Excision, tumor, soft tissue of leg or ankle area, subcutaneous; 3 cm or greater	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27638	Excision or curettage of bone cyst or benign tumor, tibia or fibula; with allograft	skos:exactMatch	OMOP:2105267	Excision or curettage of bone cyst or benign tumor, tibia or fibula; with allograft	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27641	Partial excision (craterization, saucerization, or diaphysectomy), bone (eg, osteomyelitis); fibula	skos:exactMatch	OMOP:2105269	Partial excision (craterization, saucerization, or diaphysectomy), bone (eg, osteomyelitis); fibula	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27652	Repair, primary, open or percutaneous, ruptured Achilles tendon; with graft (includes obtaining graft)	skos:exactMatch	OMOP:2105285	Repair, primary, open or percutaneous, ruptured Achilles tendon; with graft (includes obtaining graft)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27654	Repair, secondary, Achilles tendon, with or without graft	skos:exactMatch	OMOP:2105286	Repair, secondary, Achilles tendon, with or without graft	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27658	Repair, flexor tendon, leg; primary, without graft, each tendon	skos:exactMatch	OMOP:2105288	Repair, flexor tendon, leg; primary, without graft, each tendon	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27676	Repair, dislocating peroneal tendons; with fibular osteotomy	skos:exactMatch	OMOP:2105303	Repair, dislocating peroneal tendons; with fibular osteotomy	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27690	Transfer or transplant of single tendon (with muscle redirection or rerouting); superficial (eg, anterior tibial extensors into midfoot)	skos:exactMatch	OMOP:2105309	Transfer or transplant of single tendon (with muscle redirection or rerouting); superficial (eg, anterior tibial extensors into midfoot)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27760	Closed treatment of medial malleolus fracture; without manipulation	skos:exactMatch	OMOP:2105371	Closed treatment of medial malleolus fracture; without manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27780	Closed treatment of proximal fibula or shaft fracture; without manipulation	skos:exactMatch	OMOP:2105387	Closed treatment of proximal fibula or shaft fracture; without manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27784	Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed	skos:exactMatch	OMOP:2105389	Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27786	Closed treatment of distal fibular fracture (lateral malleolus); without manipulation	skos:exactMatch	OMOP:2105390	Closed treatment of distal fibular fracture (lateral malleolus); without manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27824	Closed treatment of fracture of weight bearing articular portion of distal tibia (eg, pilon or tibial plafond), with or without anesthesia; without manipulation	skos:exactMatch	OMOP:2105410	Closed treatment of fracture of weight bearing articular portion of distal tibia (eg, pilon or tibial plafond), with or without anesthesia; without manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27842	Closed treatment of ankle dislocation; requiring anesthesia, with or without percutaneous skeletal fixation	skos:exactMatch	OMOP:2105430	Closed treatment of ankle dislocation; requiring anesthesia, with or without percutaneous skeletal fixation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27892	Decompression fasciotomy, leg; anterior and/or lateral compartments only, with debridement of nonviable muscle and/or nerve	skos:exactMatch	OMOP:2105463	Decompression fasciotomy, leg; anterior and/or lateral compartments only, with debridement of nonviable muscle and/or nerve	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28005	Incision, bone cortex (eg, osteomyelitis or bone abscess), foot	skos:exactMatch	OMOP:2105470	Incision, bone cortex (eg, osteomyelitis or bone abscess), foot	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28008	Fasciotomy, foot and/or toe	skos:exactMatch	OMOP:2105471	Fasciotomy, foot and/or toe	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28010	Tenotomy, percutaneous, toe; single tendon	skos:exactMatch	OMOP:2105482	Tenotomy, percutaneous, toe; single tendon	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28020	Arthrotomy, including exploration, drainage, or removal of loose or foreign body; intertarsal or tarsometatarsal joint	skos:exactMatch	OMOP:2105484	Arthrotomy, including exploration, drainage, or removal of loose or foreign body; intertarsal or tarsometatarsal joint	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28022	Arthrotomy, including exploration, drainage, or removal of loose or foreign body; metatarsophalangeal joint	skos:exactMatch	OMOP:2105485	Arthrotomy, including exploration, drainage, or removal of loose or foreign body; metatarsophalangeal joint	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28039	Excision, tumor, soft tissue of foot or toe, subcutaneous; 1.5 cm or greater	skos:exactMatch	OMOP:40756925	Excision, tumor, soft tissue of foot or toe, subcutaneous; 1.5 cm or greater	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	1
